goos: linux
goarch: amd64
pkg: maps-benchmark
cpu: INTEL(R) XEON(R) PLATINUM 8581C CPU @ 2.30GHz
BenchmarkMapAppend/10         	38487019	       310.4 ns/op	     162 B/op	       1 allocs/op
BenchmarkMapInsert/10         	52114094	       230.0 ns/op	     162 B/op	       1 allocs/op
BenchmarkMapInsert/10         	51953984	       229.6 ns/op	     162 B/op	       1 allocs/op
BenchmarkMapInsert/100        	 3973369	      3026 ns/op	    1642 B/op	       7 allocs/op
BenchmarkMapInsert/100        	 3968259	      3029 ns/op	    1642 B/op	       7 allocs/op
BenchmarkMapInsert/100        	 3970940	      3021 ns/op	    1643 B/op	       7 allocs/op
BenchmarkMapInsert/100        	 3966602	      3020 ns/op	    1642 B/op	       7 allocs/op
BenchmarkMapInsert/100        	 3972038	      3025 ns/op	    1642 B/op	       7 allocs/op
BenchmarkMapInsert/100        	 3969948	      3029 ns/op	    1642 B/op	       7 allocs/op
BenchmarkMapInsert/100        	 3974617	      3021 ns/op	    1642 B/op	       7 allocs/op
BenchmarkMapInsert/100        	 3970056	      3021 ns/op	    1642 B/op	       7 allocs/op
BenchmarkMapInsert/100        	 3969358	      3023 ns/op	    1642 B/op	       7 allocs/op
BenchmarkMapInsert/100        	 3962744	      3030 ns/op	    1642 B/op	       7 allocs/op
BenchmarkMapInsert/100        	 3973363	      3019 ns/op	    1642 B/op	       7 allocs/op
BenchmarkMapInsert/100        	 3966040	      3023 ns/op	    1642 B/op	       7 allocs/op
BenchmarkMapInsert/100        	 3971030	      3024 ns/op	    1642 B/op	       7 allocs/op
BenchmarkMapInsert/100        	 3970642	      3031 ns/op	    1642 B/op	       7 allocs/op
BenchmarkMapInsert/100        	 3971367	      3021 ns/op	    1642 B/op	       7 allocs/op
BenchmarkMapInsert/1000       	  453926	     26295 ns/op	   21897 B/op	       6 allocs/op
BenchmarkMapInsert/1000       	  455810	     26279 ns/op	   21897 B/op	       6 allocs/op
BenchmarkMapInsert/1000       	  457255	     26351 ns/op	   21897 B/op	       6 allocs/op
BenchmarkMapInsert/1000       	  455000	     26259 ns/op	   21897 B/op	       6 allocs/op
BenchmarkMapInsert/1000       	  457735	     26235 ns/op	   21897 B/op	       6 allocs/op
BenchmarkMapInsert/1000       	  456639	     26206 ns/op	   21897 B/op	       6 allocs/op
BenchmarkMapInsert/1000       	  457551	     26245 ns/op	   21897 B/op	       6 allocs/op
BenchmarkMapInsert/1000       	  456324	     26346 ns/op	   21897 B/op	       6 allocs/op
BenchmarkMapInsert/1000       	  455695	     26224 ns/op	   21897 B/op	       6 allocs/op
BenchmarkMapInsert/1000       	  457592	     26204 ns/op	   21897 B/op	       6 allocs/op
BenchmarkMapInsert/1000       	  457526	     26205 ns/op	   21897 B/op	       6 allocs/op
BenchmarkMapInsert/1000       	  457456	     26224 ns/op	   21897 B/op	       6 allocs/op
BenchmarkMapInsert/1000       	  456556	     26255 ns/op	   21897 B/op	       6 allocs/op
BenchmarkMapInsert/1000       	  457879	     26202 ns/op	   21897 B/op	       6 allocs/op
BenchmarkMapInsert/1000       	  455204	     26203 ns/op	   21897 B/op	       6 allocs/op
BenchmarkMapInsert/10000      	   42848	    280277 ns/op	  182478 B/op	      11 allocs/op
BenchmarkMapInsert/10000      	   42643	    281042 ns/op	  182480 B/op	      11 allocs/op
BenchmarkMapInsert/10000      	   42446	    279954 ns/op	  182480 B/op	      11 allocs/op
BenchmarkMapInsert/10000      	   42648	    280186 ns/op	  182480 B/op	      11 allocs/op
BenchmarkMapInsert/10000      	   42397	    280478 ns/op	  182478 B/op	      11 allocs/op
BenchmarkMapInsert/10000      	   42927	    280515 ns/op	  182478 B/op	      11 allocs/op
BenchmarkMapInsert/10000      	   42333	    280331 ns/op	  182477 B/op	      11 allocs/op
BenchmarkMapInsert/10000      	   42813	    332332 ns/op	  182478 B/op	      11 allocs/op
BenchmarkMapInsert/10000      	   42638	    281427 ns/op	  182479 B/op	      11 allocs/op
BenchmarkMapInsert/10000      	   42762	    282560 ns/op	  182480 B/op	      11 allocs/op
BenchmarkMapInsert/10000      	   42614	    280133 ns/op	  182479 B/op	      11 allocs/op
BenchmarkMapInsert/10000      	   42568	    280628 ns/op	  182479 B/op	      11 allocs/op
BenchmarkMapInsert/10000      	   42804	    280718 ns/op	  182478 B/op	      11 allocs/op
BenchmarkMapInsert/10000      	   42344	    289072 ns/op	  182478 B/op	      11 allocs/op
BenchmarkMapInsert/10000      	   42751	    280146 ns/op	  182479 B/op	      11 allocs/op
BenchmarkMapInsert/100000     	    3638	   3295841 ns/op	 1598384 B/op	    1677 allocs/op
BenchmarkMapInsert/100000     	    3670	   3279859 ns/op	 1598286 B/op	    1676 allocs/op
BenchmarkMapInsert/100000     	    3658	   3274922 ns/op	 1598327 B/op	    1677 allocs/op
BenchmarkMapInsert/100000     	    3674	   3282094 ns/op	 1598409 B/op	    1678 allocs/op
BenchmarkMapInsert/100000     	    3661	   3275671 ns/op	 1598329 B/op	    1677 allocs/op
BenchmarkMapInsert/100000     	    3696	   3275082 ns/op	 1598299 B/op	    1676 allocs/op
BenchmarkMapInsert/100000     	    3655	   3267551 ns/op	 1598349 B/op	    1677 allocs/op
BenchmarkMapInsert/100000     	    3668	   3273073 ns/op	 1598233 B/op	    1676 allocs/op
BenchmarkMapInsert/100000     	    3666	   3281490 ns/op	 1598307 B/op	    1676 allocs/op
BenchmarkMapInsert/100000     	    3662	   3273654 ns/op	 1598335 B/op	    1677 allocs/op
BenchmarkMapInsert/100000     	    3679	   3278768 ns/op	 1598409 B/op	    1678 allocs/op
BenchmarkMapInsert/100000     	    3662	   3276197 ns/op	 1598346 B/op	    1677 allocs/op
BenchmarkMapInsert/100000     	    3664	   3279750 ns/op	 1598258 B/op	    1676 allocs/op
BenchmarkMapInsert/100000     	    3681	   3291286 ns/op	 1598353 B/op	    1677 allocs/op
BenchmarkMapInsert/100000     	    3650	   3271086 ns/op	 1598374 B/op	    1677 allocs/op
BenchmarkMapInsert/1000000    	     331	  35973861 ns/op	22437032 B/op	      19 allocs/op
BenchmarkMapInsert/1000000    	     331	  36376318 ns/op	22437032 B/op	      19 allocs/op
BenchmarkMapInsert/1000000    	     332	  36119504 ns/op	22437032 B/op	      19 allocs/op
BenchmarkMapInsert/1000000    	     333	  35967659 ns/op	22436884 B/op	      18 allocs/op
BenchmarkMapInsert/1000000    	     333	  35943241 ns/op	22437032 B/op	      19 allocs/op
BenchmarkMapInsert/1000000    	     333	  37040503 ns/op	22436884 B/op	      18 allocs/op
BenchmarkMapInsert/1000000    	     328	  36037378 ns/op	22437032 B/op	      19 allocs/op
BenchmarkMapInsert/1000000    	     333	  35960848 ns/op	22437032 B/op	      19 allocs/op
BenchmarkMapInsert/1000000    	     333	  36002692 ns/op	22437032 B/op	      19 allocs/op
BenchmarkMapInsert/1000000    	     333	  36425841 ns/op	22437032 B/op	      19 allocs/op
BenchmarkMapInsert/1000000    	     331	  35951898 ns/op	22437032 B/op	      19 allocs/op
BenchmarkMapInsert/1000000    	     332	  36008971 ns/op	22436735 B/op	      18 allocs/op
BenchmarkMapInsert/1000000    	     333	  35928597 ns/op	22437032 B/op	      19 allocs/op
BenchmarkMapInsert/1000000    	     332	  36360094 ns/op	22437032 B/op	      19 allocs/op
BenchmarkMapInsert/1000000    	     330	  36060946 ns/op	22437032 B/op	      19 allocs/op
BenchmarkMapGetHit/10         	178726066	        66.30 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10         	178045759	        69.68 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10         	177913261	        81.85 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10         	179662178	        79.15 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10         	178223498	        67.78 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10         	178836212	        66.50 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10         	172754695	        67.78 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10         	181435200	        67.11 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10         	180107594	        66.00 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10         	185262558	        68.48 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10         	177945084	        67.42 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10         	180781944	        67.92 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10         	179714626	        66.97 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10         	180993528	        67.64 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10         	179750142	        65.59 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100        	16443848	       803.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100        	16642848	       761.0 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100        	16591269	       750.2 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100        	15698739	       749.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100        	16583335	       730.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100        	16279748	       713.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100        	16284804	       747.7 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100        	15460664	       733.5 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100        	16123998	       690.7 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100        	14896497	       730.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100        	16075303	       759.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100        	15346695	       751.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100        	15687981	       747.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100        	16068783	       751.7 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100        	15747327	       741.5 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000       	 1817559	      6470 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000       	 1906065	      6447 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000       	 1813076	      6353 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000       	 1836152	      6690 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000       	 1890022	      6284 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000       	 1795009	      6470 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000       	 1924662	      6320 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000       	 1867135	      6418 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000       	 1818319	      6445 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000       	 1883000	      6423 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000       	 1871664	      6231 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000       	 1905865	      6372 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000       	 1886769	      6397 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000       	 1847283	      6312 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000       	 1825423	      6324 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10000      	   59247	    199536 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10000      	   60226	    199723 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10000      	   59577	    200713 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10000      	   60015	    201530 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10000      	   59242	    201655 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10000      	   60055	    198779 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10000      	   59490	    201519 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10000      	   60298	    200185 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10000      	   59739	    201138 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10000      	   59641	    200543 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10000      	   60225	    201963 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10000      	   60117	    199155 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10000      	   60052	    201770 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10000      	   60213	    199712 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/10000      	   60109	    200202 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100000     	    4729	   2544200 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100000     	    4740	   2537867 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100000     	    4728	   2548761 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100000     	    4735	   2545082 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100000     	    4742	   2535863 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100000     	    4716	   2548465 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100000     	    4723	   2540268 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100000     	    4728	   2547545 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100000     	    4728	   2545778 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100000     	    4759	   2540259 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100000     	    4736	   2532761 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100000     	    4762	   2537781 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100000     	    4714	   2557918 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100000     	    4753	   2536908 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/100000     	    4708	   2541050 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000000    	     408	  29373029 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000000    	     408	  29356994 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000000    	     409	  29316740 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000000    	     408	  29294985 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000000    	     408	  29378589 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000000    	     409	  29353923 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000000    	     410	  29383960 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000000    	     386	  29311383 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000000    	     409	  29474522 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000000    	     404	  29302579 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000000    	     410	  29378368 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000000    	     408	  29310814 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000000    	     409	  29404109 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000000    	     408	  29407517 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetHit/1000000    	     409	  29404092 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/10        	94449925	       125.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/10        	94113792	       126.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/10        	93659247	       126.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/10        	93698667	       174.4 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/10        	93753796	       124.4 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/10        	91854956	       125.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/10        	95313019	       125.5 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/10        	92293681	       125.4 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/10        	93974949	       124.7 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/10        	91187612	       125.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/10        	92604981	       124.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/10        	93062078	       126.4 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/10        	94989195	       124.6 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/10        	93489501	       124.9 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/10        	92543996	       126.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/100       	 7489352	      1654 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/100       	 7971805	      1641 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/100       	 9248306	      1601 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/100       	 8440245	      1578 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/100       	 9301310	      1336 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/100       	 8125782	      1592 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/100       	 7770632	      1425 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/100       	 8627176	      1681 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/100       	 8289950	      1338 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/100       	 9316284	      1402 ns/op	       0 B/op	       0 allocs/op
BenchmarkMapGetMiss/100       	 7699398	      1520 ns/op	       0 B/op	       0 allocs/op
